tournament_id,match_id,created_at,map_name,duration,winner,telemetry
kr-pkl19,769b31c7-0b29-41df-92f7-b5a88dd4cc30,2019-06-01 12:37:25,Erangel,1723,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/01/13/07/3a74e7b3-846e-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,cc1bace6-fd5f-4e8c-a9a2-5e12176b7916,2019-05-22 12:38:40,Erangel,1795,DE,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/09e50aca-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,424ac1ce-1ad9-40d8-9268-2b73095b0836,2019-09-25 09:09:19,Miramar,1702,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/25/09/38/4c35b328-df78-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,658785a6-57e0-4cf2-9645-24dd172764e3,2019-09-23 10:55:21,Erangel,1675,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/23/11/24/b5bc67d3-ddf4-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,b3d4b812-c3ef-4c82-b1d6-39f579d44a54,2019-06-05 11:01:10,Miramar,1797,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/05/11/32/978e2fed-8785-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,817b3175-278e-40a3-a16f-8373b16d9c6e,2019-10-09 10:02:22,Sanhok,1330,MSQ,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/09/10/25/283b5fde-ea7f-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,13b80189-f7fd-429c-ae5f-605c3ae0ff68,2019-09-23 11:47:10,Erangel,1722,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/23/12/17/0f50b4a9-ddfc-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,44a7d7aa-9163-47b3-8021-d6da971a8207,2019-09-21 11:40:30,Miramar,1719,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/21/12/10/cad49d9b-dc68-11e9-aec9-0a586469f3a1-telemetry.json
kr-pkl19,39ac943c-ba6e-437e-9b94-d193ba55b460,2019-03-16 06:09:16,Erangel,1905,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/16/06/42/a55f086e-47b6-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,bfc730bb-1e98-4226-b70f-0b8bbcbb8bcb,2019-06-24 10:09:58,Miramar,1786,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/24/10/41/93d8ee99-966c-11e9-b090-0a5864677876-telemetry.json
kr-pkl19,354d4f2f-8ace-4158-98fe-dc0f86a01d5e,2019-08-28 09:10:55,Erangel,1744,MCL,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/28/09/41/f9f1a212-c977-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,9a6d9909-343a-49e3-a0d8-3f84c51a3aa5,2019-06-29 13:05:56,Erangel,1767,ENA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/29/13/36/eb1ecada-9a72-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,732e0e5f-ca2d-4464-9a6a-2993e0507f0f,2019-06-01 11:02:51,Miramar,1852,GR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/01/11/35/52609aee-8461-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,bb25cb2f-824e-4434-a11d-08243d4bf0f4,2019-05-29 11:49:48,Erangel,1807,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/05/29/12/21/47244631-820c-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,905550a8-4d37-47f9-883e-e5052f87c962,2019-02-11 12:44:09,Erangel,1812,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/11/13/15/1ffd0977-2dff-11e9-95d6-0a586460b62e-telemetry.json
kr-pkl19,e6ad3ecb-814e-40a0-a885-c819a683db8a,2019-06-26 11:54:55,Erangel,1850,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/26/12/27/c53f24d4-980d-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,3c68cc4c-79aa-4f20-8045-6d8feab010b1,2019-06-08 11:06:57,Miramar,1895,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/08/11/40/27cc916b-89e2-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,da47009e-4f42-4976-8a7c-241c4b11c3fc,2019-10-05 10:09:19,Sanhok,1385,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/05/10/33/9893f4e8-e75b-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,95500179-9937-47ea-8bc0-e749d424ab48,2019-10-02 10:18:06,Sanhok,1384,GR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/02/10/42/52cebe22-e501-11e9-8e5f-0a586469f0ba-telemetry.json
kr-pkl19,14d22e16-38a7-418b-88bf-810cdb03886b,2019-09-07 11:58:30,Erangel,1820,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/07/12/30/3866c38c-d16b-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,109b7e90-5abd-4de4-a0ae-5db61b8c35f5,2019-02-20 10:55:14,Erangel,1848,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/20/11/27/7c062719-3502-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,ff807411-be37-473f-859b-eb2994b04d12,2019-02-18 12:33:04,Erangel,1691,SKT,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/18/13/02/77c753e7-337d-11e9-a576-0a5864615e10-telemetry.json
kr-pkl19,5c936d24-bd76-44a0-9dbe-a8f9e84e68b3,2019-10-12 11:57:58,Erangel,1793,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/12/12/29/e2d65de2-eceb-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,e5e660bb-cd3a-494a-86a7-1ab876e38c2b,2019-06-12 12:42:31,Erangel,1798,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/12/13/13/f0f122fe-8d13-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,13b7c130-d430-44f0-a8a1-35cbcefdc7cf,2019-09-30 09:14:42,Erangel,1762,MCL,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/30/09/45/048c0bb5-e367-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,f86e44fb-aa15-4710-a837-9f7c15c4aace,2019-06-01 11:51:39,Erangel,1695,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/01/12/21/c5f04b8a-8467-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,cca7b9f6-b14b-47c8-991b-e8852c5a1173,2019-03-23 05:18:56,Miramar,1651,KSR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/23/05/47/2ec6860f-4d2f-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,ab4c9d44-9594-49a3-ba23-4cd99292e9c4,2019-10-12 09:24:36,Miramar,1788,GB,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/12/09/55/732842a2-ecd6-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,894cd55f-2f9e-4e87-a2d4-6eba0b7e2ff0,2019-09-30 11:47:31,Miramar,1793,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/30/12/18/6fa4a49b-e37c-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,eceb294c-e680-4c32-9deb-81c7919f5896,2019-06-19 11:02:21,Miramar,1795,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/19/11/33/1a6dad1a-9286-11e9-b13e-0a586467901d-telemetry.json
kr-pkl19,b931b09d-7753-4c36-95fe-1765e688b85c,2019-06-10 10:11:03,Miramar,1807,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/10/10/42/74103c1f-8b6c-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,4df9ceee-19cc-486f-bb29-91d054d7f2fc,2019-05-20 12:04:20,Erangel,1786,GB,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/09/8c14b447-83d7-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,da7dacf3-5d47-4822-a2fa-6cc4022976a2,2019-02-27 10:55:23,Erangel,1889,SKT,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/27/11/28/c2f24029-3a82-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,a7579f4f-15c8-4424-95ad-518743008252,2019-02-20 10:09:09,Miramar,1791,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/20/10/40/e99a28e7-34fb-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,d103f9ee-9f94-48d8-b028-65058ee6b55f,2019-02-13 10:55:15,Erangel,1882,Quadro,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/13/11/27/683d5706-2f82-11e9-9fc9-0a5864612015-telemetry.json
kr-pkl19,06ea6439-be0d-4baf-a0c2-14987945f3ba,2019-09-28 10:49:38,Erangel,1794,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/28/11/20/04acfe34-e1e2-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,fa2db158-4736-4f09-9ef9-4ac9f26985e0,2019-09-23 09:15:36,Miramar,1684,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/23/09/44/cc2ba6ff-dde6-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,344b5aa1-1563-4d12-be3b-29b488e7137e,2019-09-04 11:29:21,Erangel,1811,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/04/12/00/a147cc80-cf0b-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,766a8b4d-2576-43b2-a922-73207cc75919,2019-06-01 10:10:24,Miramar,1795,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/01/10/41/dc14e3ef-8459-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,ee1ec58a-83d6-4276-bd1e-dc14e700c543,2019-03-18 12:44:25,Erangel,1839,Quadro,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/18/13/16/06f45963-4980-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,8b35a632-c74e-4acd-b59d-eecee9e72708,2019-08-26 10:11:28,Erangel,1852,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/26/10/43/5da74c93-c7ee-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,4d030ccd-35b6-4f66-9173-06025d61c936,2019-06-15 12:05:54,Erangel,1822,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/15/12/37/5fc6027a-8f6a-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,60bd0b80-0768-4410-abd0-bd73ad1a1678,2019-06-08 12:00:13,Erangel,1548,OPR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/08/12/27/c9171cc0-89e8-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,d2444cf3-8cf3-44e8-b19f-4ac43d3d968d,2019-06-05 11:51:39,Erangel,1602,GB,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/07/07/10/53c9fd77-88f3-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,5b9b2c1a-3d0f-498d-9a0d-3902209c5af2,2019-10-12 11:02:34,Erangel,1768,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/12/11/33/15a1f74a-ece4-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,617537e9-cecb-4239-9722-6343ac2bbf18,2019-02-25 11:42:41,Erangel,1876,SQ,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/25/12/15/01cb5804-38f7-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,8be63627-8ba0-4f0b-ad2a-1e3fe731e801,2019-03-13 10:57:41,Erangel,1789,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/13/11/28/2b0015bb-4583-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,d7be0d25-e145-4f96-a624-d881d0044057,2019-02-25 10:08:59,Miramar,1812,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/25/10/40/c4bf983b-38e9-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,9eaed86f-74a6-4f26-87f5-f006a0073b13,2019-02-11 11:53:58,Erangel,1824,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/11/12/25/24ee958a-2df8-11e9-95d6-0a586460b62e-telemetry.json
kr-pkl19,b3b69dde-f32d-4737-a760-e4337c07e84d,2019-09-16 10:07:27,Sanhok,1442,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/16/10/32/529ca253-d86d-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,fdeeb5f1-74b5-4a2b-a798-5bbceba8cf89,2019-05-25 10:09:44,Miramar,1733,VSG,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/170194d9-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,c0ecaf36-afc3-4b3c-832a-68c7523e8f74,2019-06-15 13:00:07,Erangel,1850,ENF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/15/13/32/feeffc2f-8f71-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,86821194-4ea4-49f9-aa36-aac9fe68b903,2019-08-26 11:05:54,Sanhok,1397,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/26/11/30/e6c56355-c7f4-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,65ab3a36-148f-4d34-967a-f187c4fb2d8d,2019-05-20 11:11:11,Miramar,1806,GEN,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/00f18380-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,6a05cdc5-5276-4254-aaba-6330099b8678,2019-02-20 12:41:27,Erangel,1789,Hunters,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/20/13/12/2f563de6-3511-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,8e3723c9-922d-48a1-8028-d5dbe18547ae,2019-06-19 12:38:09,Erangel,1621,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/19/13/06/137a38cc-9293-11e9-b13e-0a586467901d-telemetry.json
kr-pkl19,ff560655-c442-44f5-b5b6-205c5bfa0fe3,2019-06-03 10:10:11,Miramar,1838,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/03/10/42/3ce1f1b5-85ec-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,f05ece22-bdb6-4025-a740-f696c5e714e2,2019-10-09 10:46:22,Erangel,1844,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/09/11/18/80c93bc1-ea86-11e9-8cd2-0a586469f075-telemetry.json
kr-pkl19,dbfb1e43-ab55-423e-9d52-57272c6a482c,2019-05-29 10:57:00,Miramar,1834,MBG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/05/29/11/28/f124f6a2-8204-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,b1bc5d29-ef24-44a5-9ab1-2c4fc6840531,2019-02-27 11:54:08,Erangel,1789,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/27/12/25/bca553ce-3a8a-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,43a180e3-0a79-48e0-b4f9-4a23b82dd5bb,2019-05-29 12:39:20,Erangel,1813,APK,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/05/29/13/10/2fd234e6-8213-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,e32ca163-e353-4943-ba87-a97de2bcc097,2019-03-18 10:11:15,Miramar,1800,GRFR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/18/10/42/89fb474f-496a-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,4b277c3e-afd0-450e-8d45-9ffb3629a1a9,2019-08-31 12:07:45,Miramar,1782,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/31/12/38/4462f276-cbec-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,2d1b8b31-4a25-45ee-a8f9-e746b8cef746,2019-06-17 10:10:44,Miramar,1779,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/17/10/41/86b89bd2-90ec-11e9-9751-0a5864666c0b-telemetry.json
kr-pkl19,1134497b-6053-4622-b8cc-bdcf0acf9d79,2019-06-26 12:44:57,Erangel,1830,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/26/13/16/aa2cb7f1-9814-11e9-a65b-0a5864679b8f-telemetry.json
kr-pkl19,5b773fc2-55a9-4d6a-817f-3ea30aa1d55a,2019-03-16 05:15:49,Miramar,1776,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/16/05/46/e11d3315-47ae-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,f43c7515-4408-4718-99dd-f7939292f6ec,2019-03-04 11:42:46,Erangel,1846,LAVEGA,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/04/12/14/1b4b1e35-3e77-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,149a2ef3-34ff-4f54-bfab-2084243cc837,2019-09-18 11:43:49,Miramar,1793,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/18/12/14/ee62de6f-da0d-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,8c6080a4-9be9-44b1-8877-c57a8b152d5b,2019-06-10 11:50:05,Erangel,1772,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/10/12/21/37ef0dbd-8b7a-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,a75550b4-075d-4642-b5a6-b48712456312,2019-03-20 10:17:18,Miramar,1815,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/20/10/48/bf8eaa16-4afd-11e9-af19-0a5864621161-telemetry.json
kr-pkl19,4e430633-a777-4716-b197-f5d2376e8dd1,2019-08-28 11:45:52,Miramar,1731,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/28/12/15/989f8d6a-c98d-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,357315a2-e1dd-4042-8f59-99fc6d7f583d,2019-08-28 10:49:01,Miramar,1833,LVG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/28/11/20/e3e087dc-c985-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,0b66168d-9761-4159-acb1-653613fc0aa1,2019-06-03 11:46:38,Erangel,1730,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/03/12/16/7b5b3dc9-85f9-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,98945b75-3474-4bcb-afaa-c23fa9730085,2019-09-07 09:20:38,Miramar,1836,QDR,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/07/09/52/3578bfac-d155-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,e468e65c-e8b9-4e36-aa27-d2964afb0393,2019-09-04 09:56:10,Sanhok,1365,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/04/10/20/93d85661-cefd-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,603b7ce2-70ed-4fe8-a66b-9db258e299ea,2019-02-23 07:32:14,Erangel,1847,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/23/08/04/9f773429-3741-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,a00d8641-2e5a-4f29-92a1-99f4d31016c3,2019-09-25 10:46:49,Erangel,1729,ENA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/25/11/16/fa906362-df85-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,ef769dcb-1622-47bc-939b-24577382870b,2019-09-02 10:02:32,Sanhok,1435,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/02/10/27/4b84fb4b-cd6c-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,4c32144a-bc33-4b81-920a-6a5f645d14cd,2019-03-09 05:11:19,Miramar,1758,EntusF,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/09/05/41/0c017ddd-422e-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,5a2a2d03-9100-48f2-b92f-8232a6aa5f24,2019-08-26 12:43:56,Miramar,1863,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/26/13/16/ae753426-c803-11e9-b26c-0a58646790d6-telemetry.json
kr-pkl19,1a49c8c8-657b-4167-83c5-54f8121a38a2,2019-06-22 10:15:34,Miramar,1874,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/22/10/48/3cf41a50-94db-11e9-9e32-0a5864679b3e-telemetry.json
kr-pkl19,7c7b82ca-1979-4423-8801-8e2613ee022d,2019-05-20 12:50:46,Erangel,1732,APK,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/056d7660-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,5164dbd0-7450-4e6d-995c-4bfafb6d4d30,2019-10-07 11:31:21,Erangel,1761,GSP,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/10/07/12/01/4252c717-e8fa-11e9-88ec-0a586469f0ba-telemetry.json
kr-pkl19,90a35f77-211c-4b4b-af98-b3844797d400,2019-09-18 10:02:02,Sanhok,1396,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/18/10/26/c9946b39-d9fe-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,198a022c-bf56-4295-b516-514032825571,2019-03-11 10:09:31,Miramar,1850,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/11/10/41/3f9a0377-43ea-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,a60209db-481d-4220-971f-6b0dc59031c8,2019-06-24 11:07:00,Miramar,1831,DE,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/06/24/11/38/a1dd089b-9674-11e9-b090-0a5864677876-telemetry.json
kr-pkl19,cc8ec9be-b07a-48c7-81ca-04e871f3b489,2019-06-12 11:54:44,Erangel,1774,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/12/12/25/367ed1b0-8d0d-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,4d49bd86-dd34-47e3-91db-ffed8a9409b2,2019-06-08 12:46:03,Erangel,1839,DD,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/08/13/18/d7e989d9-89ef-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,7f5c310e-bd96-4b8e-8ee7-9e2807dbcfa2,2019-06-10 12:42:47,Erangel,1856,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/10/13/15/c88736fe-8b81-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,f0add47e-096b-4548-927a-d1d915713349,2019-05-27 12:29:05,Erangel,1728,GEN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/06/05/02/48/5b8faa21-873c-11e9-910c-0a5864666c0b-telemetry.json
kr-pkl19,b7c5bdfa-5442-4f5a-8081-9b246f26aaba,2019-03-16 07:52:39,Erangel,1847,SKT,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/16/08/24/f44adbd5-47c4-11e9-a3cd-0a586461c173-telemetry.json
kr-pkl19,c3d11ca0-62bb-4624-a42d-ff2d979131fb,2019-03-06 12:57:37,Erangel,1837,DTN,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/06/13/29/dfe51e34-4013-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,5f858f97-705b-4b98-85e8-b0be30b880f7,2019-09-25 11:37:17,Erangel,1592,T1,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/25/12/05/b5ce1ced-df8c-11e9-ad7d-0a586469f3a1-telemetry.json
kr-pkl19,959d19ea-f721-4ea8-a035-246eb11ad891,2019-08-31 09:15:17,Erangel,1797,AFF,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/08/31/09/46/35e2e57c-cbd4-11e9-853f-0a586469f019-telemetry.json
kr-pkl19,6f05773c-0af0-4323-8a7c-a311cf36f9b5,2019-03-06 12:01:54,Erangel,1872,SKT,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/06/12/34/2c55c38c-400c-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,1c2f6403-d9fd-4a9f-b6f2-eb296416b212,2019-02-23 05:08:59,Miramar,1677,MVP,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/02/23/05/38/3720f4db-372d-11e9-8ca1-0a586461bb07-telemetry.json
kr-pkl19,8849cf5f-747f-4f2a-8758-6afee020e542,2019-05-22 11:49:30,Erangel,1877,GEN,http://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/05/31/19/12/0e4f5fad-83d8-11e9-9899-0242ac120004-telemetry.json
kr-pkl19,c341e92a-4111-4a11-9a7d-0dd256b2f6f1,2019-09-30 10:55:57,Miramar,1808,AFA,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/30/11/27/446cb73e-e375-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,c5a19708-3491-4ad4-828f-b7632caec1ad,2019-03-11 12:35:35,Erangel,1797,KSR,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/11/13/06/8ac28a91-43fe-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,5c7048f1-db59-4419-b550-b7fb03293144,2019-03-02 07:44:42,Erangel,1758,EM,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/02/08/15/513e8024-3cc3-11e9-ab01-0a586462053d-telemetry.json
kr-pkl19,d33dbc2b-0625-45f5-9ed0-bc261dd71c69,2019-09-30 10:10:33,Sanhok,1439,DWG,https://telemetry-cdn.pubg.com/bluehole-pubg/tournament/2019/09/30/12/13/ab71b178-e37b-11e9-a54e-0a586469f439-telemetry.json
kr-pkl19,69ff38a3-fe1a-4917-9a0b-ab67d789c765,2019-03-02 05:09:00,Miramar,1827,VSG,https://telemetry-cdn.pubg.com/bluehole-pubg/pc-tournament/2019/03/02/05/40/b9871328-3cad-11e9-ab01-0a586462053d-telemetry.json
